price,mileage,power,make_model,date,fuel,gear,offer_type,version,link;
8999,34272,110.0,BMW R 1200 GS Adventure,05/2012,Gasoline,Manual,Used,,/offers/bmw-r-1200-gs-adventure-gasoline-black-dcb849bf-ea98-b850-e053-0100007f90ba;
8280,77,73.0,Yamaha Tracer 700,12/2020,Gasoline,Manual,Used,LED ABS 1 Hand neuwertig!,/offers/yamaha-tracer-700-led-abs-1-hand-neuwertig-gasoline-blue-dded70e8-fde5-47de-9032-79173bbf1b2f;
12000,3445,110.0,MV Agusta Turismo Veloce 800,07/2018,Gasoline,,Used,,/offers/mv-agusta-turismo-veloce-800-gasoline-white-8c769dbf-fbcb-8f65-e053-0100007f0ff8;
7000,12000,105.0,KTM 790 Duke,10/2018,Gasoline,,Used,,/offers/ktm-790-duke-gasoline-black-9ae2fec6-21ab-f324-e053-0100007f8e77;
34900,150,101.0,Polaris General,04/2021,Gasoline,Automatic,New,General 1000 Deluxe L7e Zulassung mit Raupen,/offers/polaris-general-general-1000-deluxe-l7e-zulassung-mit-raupen-gasoline-gold-a868c744-bf1d-46f3-a2f3-e54019053b89;
21800,885,72.0,BMW R 100 RS,03/1981,Gasoline,Manual,Used,HPN-BMW Neuaufbau,/offers/bmw-r-100-rs-hpn-bmw-neuaufbau-gasoline-red-ca0bf39b-722d-cc31-e053-e250040afb95;
8400,55554,197.0,Suzuki Hayabusa,02/2010,Gasoline,Manual,Used,GSX 1300,/offers/suzuki-hayabusa-gsx-1300-gasoline-black-39b53bab-ad78-4788-965b-155a5f0dfb9e;
7950,3761,29.0,Others,05/2020,Gasoline,,Used,QUADRO QV 3,/offers/others-others-quadro-qv-3-gasoline-green-719f20d3-f51e-42e3-b6b1-c4d0ab41ff91;
9000,55160,88.0,Harley-Davidson Dyna Wide Glide,04/2010,Gasoline,,Used,FXDWG,/offers/harley-davidson-dyna-wide-glide-fxdwg-gasoline-black-141e598b-38d1-4f29-8ff9-70d3cfc9000c;
14500,20000,160.0,Ducati XDiavel,09/2016,Gasoline,Manual,Used,,/offers/ducati-xdiavel-gasoline-black-0cb815c3-8b0a-7452-e053-0100007f445e;
45000,7510,,Honda VFR 750,10/1991,Gasoline,,Used,R,/offers/honda-vfr-750-r-gasoline-red-ee8245fa-f058-417f-bdd2-7ef46b40a15c;
250,46549,14.0,Aprilia Leonardo 150,07/2001,Gasoline,,Used,,/offers/aprilia-leonardo-150-gasoline-grey-2ac388bf-2b9e-5a7d-e053-0100007f30cd;
11499,2500,163.0,Ducati 1198,12/2015,Gasoline,,Used,weinig km’s,/offers/ducati-1198-weinig-km-s-gasoline-white-479b2ac2-efe4-4d1d-9bb8-52156d027d4e;
6279,0,,Piaggio,01/2021,,,New,BEVERLY 300,/offers/piaggio-others-beverly-300-black-3419f524-836b-4840-ab81-0963cb86635d;
8490,22219,,Yamaha XSR 900,01/2017,,,Used,,/offers/yamaha-xsr-900-grey-d73669aa-15a2-4129-8c4b-7b30fb439d0d;
16000,8100,141.0,Triumph Tiger 1200,01/2018,Gasoline,,Used,,/offers/triumph-tiger-1200-gasoline-green-e10a79bc-b75f-bb12-e053-0100007f5051;
10500,14424,116.0,BMW R 1200 GS,04/2012,Gasoline,Manual,Used,,/offers/bmw-r-1200-gs-gasoline-grey-510fa3c6-c4c8-595c-e053-0100007fdbf5;
12500,18000,117.0,Harley-Davidson V-Rod,04/2005,Gasoline,Manual,Used,,/offers/harley-davidson-v-rod-gasoline-black-39019ec5-60de-7a6a-e053-0100007f24e9;
6990,25200,,Yamaha XSR 700,09/2018,Gasoline,,Used,,/offers/yamaha-xsr-700-gasoline-red-2f642746-8e6d-4069-9475-223da23b2485;
11950,0,,Aprilia Tuono,01/2021,,,New,660,/offers/aprilia-tuono-660-grey-5d62c670-35df-4e52-8ab8-ec1ae15cec8f;
9900,2500,106.0,Harley-Davidson VRSC V-Rod,01/2009,Gasoline,,Used,,/offers/harley-davidson-vrsc-v-rod-gasoline-grey-b509b0c5-23ef-2c2f-e053-0100007f4c0f;
7099,1,30.0,Kymco,12/2021,Gasoline,,Pre-registered,New Downtown 350i ABS,/offers/kymco-others-new-downtown-350i-abs-gasoline-grey-30cebfdd-fce7-4672-a62e-e8c986e1d5c9;
1750,6000,1.0,Honda PCX 125,05/2012,Gasoline,,Used,,/offers/honda-pcx-125-gasoline-grey-2590ffbb-b339-cb36-e053-0100007fcc7c;
6500,31000,88.0,Ducati Monster 796,10/2012,Gasoline,,Used,,/offers/ducati-monster-796-gasoline-red-4982f5bd-3e66-8433-e053-0100007f8b9a;
15999,42940,73.0,Harley-Davidson Fat Boy,06/2006,Gasoline,Manual,Used,,/offers/harley-davidson-fat-boy-gasoline-black-4f6865c6-2267-d91f-e053-0100007f59b4;
10500,6750,29.0,Zero Zero DS,01/2018,Electric,,Used,14.4 Akku,/offers/zero-zero-ds-14-4-akku-electric-green-b0087d5d-8131-4f9b-b75f-5644276a9b92;
8000,16500,95.0,Yamaha MT-01,05/2009,Gasoline,,Used,,/offers/yamaha-mt-01-gasoline-blue-b4b6cac0-0eed-a506-e053-0100007fbf29;
7500,10000,58.0,KTM 350 EXC,06/2018,Gasoline,,Used,,/offers/ktm-350-exc-gasoline-orange-8911207f-bac9-4db6-83f1-24c0c4c84d0b;
12000,19000,125.0,BMW R 1200 R,01/2017,Gasoline,,Used,Full optional,/offers/bmw-r-1200-r-full-optional-gasoline-white-ac7abcb9-eff4-814b-e053-0100007feb38;
"8950,5220,19.0,MZ TS 250,01/1976,,Manual,Used,""Volkspolizei"""""",/offers/mz-ts-250-volkspolizei-green-c3a2af3a-e0bd-48b4-a9a3-03ec736d086a";
10500,65000,107.0,BMW R 1200 GS,12/2015,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-red-35abcac4-a5b5-353b-e053-0100007fecd0;
9790,3700,,Kawasaki Versys 650,01/2019,,Manual,Used,SE GRAND TOURER,/offers/kawasaki-versys-650-se-grand-tourer-black-661dca5a-9576-49a0-b025-da938d45a3b2;
2250,900,10.0,Others,03/2017,Gasoline,Manual,Used,Orcal Astor 125 ccm: Yamaha Motor,/offers/others-others-orcal-astor-125-ccm-yamaha-motor-gasoline-black-c27b49c2-1b94-ad3f-e053-0100007f2001;
10000,12000,90.0,Honda CB 1100,04/2017,Gasoline,,Used,,/offers/honda-cb-1100-gasoline-black-bd448ec3-10da-a95f-e053-0100007f68f1;
7500,15999,116.0,Yamaha MT-09,05/2015,Gasoline,,Used,racing blue,/offers/yamaha-mt-09-racing-blue-gasoline-grey-dc120467-6113-446a-81f1-73de2fd112a0;
10500,8800,67.0,Harley-Davidson XL 1200,04/2013,Gasoline,Manual,Used,,/offers/harley-davidson-xl-1200-gasoline-black-16eb38c7-30a4-d85b-e053-0100007f7269;
13295,4857,160.0,KTM 1290 Super Adventure,08/2019,Gasoline,Manual,Used,,/offers/ktm-1290-super-adventure-gasoline-orange-8fd653c4-a344-a615-e053-0100007f746b;
9200,11150,167.0,Aprilia Tuono,05/2012,Gasoline,Manual,Used,,/offers/aprilia-tuono-gasoline-black-d35e2bbc-aa10-5b4b-e053-0100007ff99f;
10146,1926,105.0,BMW F 900 R,11/2019,Gasoline,Manual,Used,Style Sport,/offers/bmw-f-900-r-style-sport-gasoline-silver-d0d2186c-fd80-45da-a84e-aa76a801fe53;
10550,456,,Aprilia Tuono,03/2021,Gasoline,,Used,660,/offers/aprilia-tuono-660-gasoline-black-32fb8080-82a4-48b6-8e9f-f4858881decf;
7350,14248,39.0,Gilera Fuoco 500,01/2016,Gasoline,Automatic,Used,LT,/offers/gilera-fuoco-500-lt-gasoline-black-e588adc4-6eed-495a-e053-0100007f1245;
7400,1650,75.0,Yamaha Tracer 700,08/2019,Gasoline,Manual,Used,,/offers/yamaha-tracer-700-gasoline-blue-8241b9c3-a17c-b019-e053-0100007f5959;
475,8000000,1.0,TGB Bullet 50,01/2012,Two Stroke Gasoline,,Used,,/offers/tgb-bullet-50-two-stroke-gasoline-blue-22e958bd-5976-2f3b-e053-0100007febb0;
24500,5900,122.0,Harley-Davidson VRSC Night Rod,09/2015,Gasoline,Manual,Used,VRSCDX Night Rod Special NL motor,/offers/harley-davidson-vrsc-night-rod-vrscdx-night-rod-special-nl-motor-gasoline-black-9d36752a-c99b-46f3-a136-8c94b89f6437;
10990,37500,120.0,Kawasaki Versys 1000,06/2017,Gasoline,Manual,Used,TOURER,/offers/kawasaki-versys-1000-tourer-gasoline-green-de28dc86-f19f-4b38-b27c-a52824451e77;
7000,35000,90.0,Bimota YB 9,05/1990,Gasoline,,Used,bellaria,/offers/bimota-yb-9-bellaria-gasoline-blue-d66fb69d-6efb-4466-bfe7-d03400d23034;
6599,0,,Yamaha MT-03,01/2021,,,New,ABS,/offers/yamaha-mt-03-abs-black-b94fb995-5903-4e4e-b84a-242cce997b22;
11490,4472,76.0,BMW F 750 GS,01/2020,Gasoline,,Used,- BTW-aftrekbaar,/offers/bmw-f-750-gs-btw-aftrekbaar-gasoline-yellow-0d9a8bbe-c28f-4430-9dde-0433457ea7fe;
10900,25440,67.0,Honda CB 750 four,07/1973,Gasoline,Manual,Used,K2 Seltenheit,/offers/honda-cb-750-four-k2-seltenheit-gasoline-green-438022c6-33bc-1c33-e053-0100007f1822;
7500,34000,95.0,Triumph Tiger 800,07/2015,Gasoline,Manual,Used,,/offers/triumph-tiger-800-gasoline-black-cfb9fdc6-a2a3-2f33-e053-0100007f0a73;
17150,10450,200.0,Honda CBR 1000,04/2017,Gasoline,Semi-automatic,Used,RR SP2 DA VETRINA FUTURO INVESTIMENTO,/offers/honda-cbr-1000-rr-sp2-da-vetrina-futuro-investimento-gasoline-red-ca34e622-671a-49c1-91b0-cbab43baea79;
9800,26000,125.0,BMW R 1200 R,03/2016,Gasoline,Semi-automatic,Used,,/offers/bmw-r-1200-r-gasoline-blue-83d4fcc5-d78e-227c-e053-0100007f545f;
17000,50000,69.0,Ducati 900 MHR,08/1983,Gasoline,,Used,,/offers/ducati-900-mhr-gasoline-red-124ad0c0-d033-3c17-e053-0100007f8f68;
8500,46154,48.0,Harley-Davidson Softail,07/1984,Gasoline,,Used,,/offers/harley-davidson-softail-gasoline-black-a855f9c0-becf-922e-e053-0100007f8946;
12500,20800,197.0,Suzuki Hayabusa,08/2013,Gasoline,Manual,Used,,/offers/suzuki-hayabusa-gasoline-black-aeb9e8c4-4f4f-a213-e053-0100007fff39;
10799,0,,Yamaha,01/2021,,,New,Tracer 7 GT,/offers/yamaha-others-tracer-7-gt-red-131991d8-7cb8-497f-93be-39c94693f892;
15000,20000,82.0,Harley-Davidson,06/2012,Gasoline,,Used,FLSTSE3 Softail CVO Convertible,/offers/harley-davidson-others-flstse3-softail-cvo-convertible-gasoline-bronze-a3a8e92a-380a-4780-a86b-9e4446d71a08;
8450,16140,95.0,Honda CBR 650,04/2019,Gasoline,,Used,R,/offers/honda-cbr-650-r-gasoline-black-b50df789-d663-497c-9460-44514e19f4eb;
21100,1,,KTM 1290 Super Duke R,12/2021,Gasoline,,Pre-registered,,/offers/ktm-1290-super-duke-r-gasoline-black-e5e60552-ffdf-4919-964b-da360a7be3a6;
12500,3000,83.0,Can Am Renegade,03/2014,Gasoline,,Used,1000 XXC,/offers/can-am-renegade-1000-xxc-gasoline-yellow-6041e57f-cac6-482e-a9f6-a85a4ecf9339;
8699,19000,,Triumph Speed Triple 1050,01/2011,Gasoline,,Used,ABS,/offers/triumph-speed-triple-1050-abs-gasoline-white-b4b73bf5-f23f-4a70-9c5c-524f23dacae7;
6200,3650,46.0,Adly Hurricane 500,07/2017,Gasoline,,Used,,/offers/adly-hurricane-500-gasoline-orange-e7973abf-2dab-cb15-e053-0100007f6dbf;
1999,15000,11.0,Honda CB 125,04/2018,Gasoline,,Used,CB 125 F,/offers/honda-cb-125-cb-125-f-gasoline-black-8e8c8c04-bad3-4865-863f-5e89e22cf2a9;
11899,0,,Yamaha Ténéré 700,01/2020,,,New,,/offers/yamaha-tenere-700-white-fbdb26f7-c81c-4301-b00d-ca33731a80fa;
6995,143774,,BMW R 1200 RT,01/2009,Gasoline,,Used,,/offers/bmw-r-1200-rt-gasoline-silver-ef717ab1-67ae-4806-bd56-58aa8486c3d6;
11950,9700,,KTM 790 Adventure,01/2020,Gasoline,,Used,NIEUWSTAAT!! HISTORIE,/offers/ktm-790-adventure-nieuwstaat-historie-gasoline-white-dae3f7e2-28d5-454d-bd23-c454d23c0489;
32989,1076,122.0,Harley-Davidson V-Rod,03/2016,Gasoline,Manual,Used,NIGHT ROD SPECIAL VRSCDX UMBAU!,/offers/harley-davidson-v-rod-night-rod-special-vrscdx-umbau-gasoline-black-d2255989-41b4-44f3-b9b3-435cd9cb9c15;
10850,23000,57.0,Harley-Davidson Street 750,03/2015,Gasoline,Manual,Used,XG Umbau,/offers/harley-davidson-street-750-xg-umbau-gasoline-black-28a08a0f-7fb0-4773-9d15-7f283375db48;
15490,5208,200.0,Kawasaki Z H2,04/2020,Gasoline,Manual,Used,,/offers/kawasaki-z-h2-gasoline-black-0a48f1d5-1c5d-440f-8a7a-c203bf335ce4;
10000,16111,125.0,Suzuki M 1800 R,04/2010,Gasoline,Manual,Used,Suzuki M1800R,/offers/suzuki-m-1800-r-suzuki-m1800r-gasoline-black-224da1bb-a33b-683e-e053-0100007fb5c1;
6290,400,8.0,Horwin CR6,05/2020,Electric,Automatic,Demonstration,Automatik 92 km/h in Weiß,/offers/horwin-cr6-automatik-92-km-h-in-weiss-electric-white-4bf193f9-3d89-49d2-a629-d3954e78d413;
10000,8200,200.0,Kawasaki Ninja ZX-10R,11/2013,Gasoline,,Used,,/offers/kawasaki-ninja-zx-10r-gasoline-green-70ad69c3-8199-d621-e053-0100007f320b;
9798,0,,Honda CB 650,01/2021,,,New,R,/offers/honda-cb-650-r-black-d298c26c-23e0-4afa-95ac-0b64e6acce82;
16490,32096,72.0,Harley-Davidson Fat Boy,07/1997,Gasoline,Manual,Used,(FLSTF),/offers/harley-davidson-fat-boy-flstf-gasoline-white-5f508ad8-36df-4593-ab01-dc82a61f6fa0;
18990,14281,87.0,Harley-Davidson Electra Glide,07/2016,Gasoline,Manual,Used,FLHTP POLICE 103CI,/offers/harley-davidson-electra-glide-flhtp-police-103ci-gasoline-black-b5542c6a-da9e-4467-9023-e1df5bd85445;
11000,5150,86.0,Ducati Scrambler,04/2019,Gasoline,,Used,1100 Sport,/offers/ducati-scrambler-1100-sport-gasoline-black-8458a5af-c767-cc6d-e053-0100007f4db8;
7200,500,7.0,Simson,01/1970,Gasoline,Manual,Used,,/offers/simson-others-gasoline-blue-674fcac3-7dcb-da0f-e053-0100007fdab6;
11000,46000,125.0,BMW R 1200 GS,04/2013,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-red-48ec3ec1-e0e7-db2f-e053-0100007fa1c1;
10700,16150,152.0,Ducati Multistrada 1200,05/2015,Gasoline,,Used,,/offers/ducati-multistrada-1200-gasoline-red-5afe51bf-c8d4-020b-e053-0100007fd1b0;
10490,18823,,KTM,05/2018,Gasoline,,Used,,/offers/ktm-gasoline-black-a0b1069c-0546-4682-b61e-5d5a8907f081;
7000,8500,90.0,BMW F 800 R,05/2018,Gasoline,,Used,abs,/offers/bmw-f-800-r-abs-gasoline-white-f9d4d41d-a354-4cf7-b9dc-49ff61bb429b;
12500,33330,150.0,Ducati Multistrada 1200,03/2016,Gasoline,Manual,Used,S touring,/offers/ducati-multistrada-1200-s-touring-gasoline-red-e7c1da95-cc06-4143-bffb-e3e26f832c91;
7999,10000,,Yamaha Tracer 700,01/2016,Gasoline,,Used,ABS,/offers/yamaha-tracer-700-abs-gasoline-black-d7989444-dd76-4378-96b4-378e7662e050;
"12780,19807,125.0,BMW R 1200 GS,02/2015,Gasoline,Manual,Used,""Komfort-Paket, RDC, ASC"",/offers/bmw-r-1200-gs-komfort-paket-rdc-asc-gasoline-silver-0a4fe27e-6f56-472a-b0c1-40d1461c11d2";
7000,42000,95.0,Triumph Tiger 800,07/2012,Gasoline,,Used,XC ABS,/offers/triumph-tiger-800-xc-abs-gasoline-white-52d4f874-7cf8-457a-aeed-619b7d36f61a;
800,62160,1.0,MBK Booster,01/2014,Gasoline,,Used,,/offers/mbk-booster-gasoline-black-100002c7-ea9d-a450-e053-0100007f9217;
7990,849,,Honda NC 750,08/2020,Gasoline,,Used,X,/offers/honda-nc-750-x-gasoline-black-d2e7d87c-d738-4a4f-95de-72c0474a2f9f;
12000,58500,125.0,BMW R 1200 RT,04/2014,Gasoline,Manual,Used,2014,/offers/bmw-r-1200-rt-2014-gasoline-grey-7c6047a0-5535-de2b-e053-e250040a57ee;
10490,13485,165.0,BMW S 1000 XR,02/2017,Gasoline,Manual,Used,,/offers/bmw-s-1000-xr-gasoline-blue-2dc9f2c6-aa9f-c119-e053-0100007f2c32;
13000,50000,30.0,Harley-Davidson Electra Glide,04/1972,Gasoline,,Used,,/offers/harley-davidson-electra-glide-gasoline-blue-d321adc2-6759-fe69-e053-0100007fa678;
16199,0,,Kawasaki Ninja 1000SX,01/2021,,,New,,/offers/kawasaki-ninja-1000sx-green-95bcf82d-de19-46b3-8caf-115b041ab525;
7000,800,11.0,Beta RR 300,06/2015,Two Stroke Gasoline,,Used,motard,/offers/beta-rr-300-motard-two-stroke-gasoline-red-f5ae8f81-cf49-43c6-86ad-6432812066c4;
6500,95000,44.0,Yamaha TMAX 500,03/2011,Gasoline,,Used,White Max limited edition,/offers/yamaha-tmax-500-white-max-limited-edition-gasoline-white-2a448beb-4764-4f15-9765-62e9a13b12ba;
15600,33300,125.0,BMW R 1200 GS Adventure,01/2016,Gasoline,,Used,,/offers/bmw-r-1200-gs-adventure-gasoline-white-fcd46ebd-8383-8c29-e053-0100007f3cf5;
9000,24000,95.0,Triumph Tiger 800,07/2017,Gasoline,,Used,xca,/offers/triumph-tiger-800-xca-gasoline-green-ef99eabb-c4e0-1d13-e053-0100007fa0a5;
1200,31000,82.0,Honda SH 150,07/2013,Gasoline,,Used,,/offers/honda-sh-150-gasoline-black-f24c02c4-5a5b-1910-e053-0100007fd0ad;
6900,16657,75.0,Yamaha MT-07,07/2018,Gasoline,,Used,ABS,/offers/yamaha-mt-07-abs-gasoline-blue-9f429372-c6cb-4cd4-868e-02673a798c47;
15100,0,80.0,Triumph Bonneville T120,01/2021,,,New,,/offers/triumph-bonneville-t120-black-d5de0747-005a-4268-8f00-0419c452c8ff;
6990,2416,41.0,SYM Maxsym TL,05/2020,Gasoline,Automatic,Used,500,/offers/sym-maxsym-tl-500-gasoline-black-f79a32d3-450e-4bc1-bf26-d2c315e172f6;
13700,14500,160.0,Ducati Monster 1200,01/2018,Gasoline,,Used,R,/offers/ducati-monster-1200-r-gasoline-black-528ddaf5-48f4-470b-8e1a-3193513dc925;
24500,8000,150.0,Big Dog Ridgeback,05/2005,Gasoline,,Used,,/offers/big-dog-ridgeback-gasoline-white-3ac172bf-21f5-c00e-e053-0100007f493e;
12700,32000,76.0,Harley-Davidson Dyna Street Bob,04/2009,Gasoline,,Used,,/offers/harley-davidson-dyna-street-bob-gasoline-black-aecab2b1-4368-9e49-e053-0100007faf72;
52000,3800,109.0,Harley-Davidson Custom Bike,06/2008,Gasoline,Manual,Used,Highneck Chopper Einmalig,/offers/harley-davidson-custom-bike-highneck-chopper-einmalig-gasoline-black-3b3159fe-dc85-4b3b-a203-39d8a22e1958;
11990,1150,,BMW F 800 GS,01/2019,Gasoline,,Used,,/offers/bmw-f-800-gs-gasoline-white-6d17dff0-81ec-4a65-bcd2-3fabae3192fa;
7000,19000,125.0,Ducati 848,03/2010,Gasoline,,Used,,/offers/ducati-848-gasoline-red-828c1cc4-6e14-9b22-e053-0100007f78b2;
25000,1500,37.0,Trike,06/2002,Gasoline,Manual,Used,,/offers/trike-others-gasoline-green-6f6e86c6-2410-030d-e053-0100007f215c;
6990,21000,,Honda Integra,03/2017,Gasoline,,Used,750,/offers/honda-integra-750-gasoline-silver-c2176478-a087-4cb0-a7a2-a7e3a2fcfda2;
11885,288,116.0,Yamaha Niken,10/2020,Gasoline,Manual,Demonstration,GT EURO4 202 Tempomat Seitenkoffer,/offers/yamaha-niken-gt-euro4-202-tempomat-seitenkoffer-gasoline-grey-e50b38c7-bf2c-4908-aced-8c412cd202a5;
"11790,14809,173.0,KTM 1290 Super Duke R,05/2016,Gasoline,Manual,Used,""SDR, Arrow Sport-Abgasanlage, Groß. Service NEU"",/offers/ktm-1290-super-duke-r-sdr-arrow-sport-abgasanlage-gross-service-neu-gasoline-black-ff96ecde-c82c-4ae9-b54c-86eb37e47b3f";
11999,45861,160.0,KTM 1290 Super Adventure,01/2015,Gasoline,,Used,,/offers/ktm-1290-super-adventure-gasoline-white-f01b9707-da3e-46cf-8090-efde40028d9b;
15999,1496,200.0,Kawasaki Z H2,04/2020,Others,,Used,Performance,/offers/kawasaki-z-h2-performance-others-green-2cfa0697-e325-42a0-bc60-0e42e1c9656d;
7450,10554,41.0,Gilera,07/2015,Gasoline,,Used,FUOCO 500 LT AKRAPOVIC,/offers/gilera-others-fuoco-500-lt-akrapovic-gasoline-grey-79e0e6c6-6c4b-4527-b931-3dc2b79495a8;
25990,3900,,Honda,01/2019,,Manual,Used,GL 1800 BAGGER,/offers/honda-others-gl-1800-bagger-grey-17ff224a-4a7c-46f4-aafd-9fbaa3fee67f;
19000,10000,200.0,Yamaha YZF-R1,05/2020,Gasoline,,Used,,/offers/yamaha-yzf-r1-gasoline-blue-942d14c6-afb4-704d-e053-0100007f517b;
13500,5678,151.0,Yamaha XT 1200,03/2018,Gasoline,Manual,Used,,/offers/yamaha-xt-1200-gasoline-blue-1dd948c6-6b20-0f0c-e053-0100007f74c4;
9590,5900,95.0,KTM 790 Adventure,04/2019,Gasoline,Manual,Demonstration,ABS,/offers/ktm-790-adventure-abs-gasoline-orange-3cf9509e-ffbb-4154-a99a-d1eea7028490;
26950,19500,125.0,Harley-Davidson V-Rod,07/2008,Gasoline,Manual,Used,VRSCDX V-Rod/ Night-Rod Umbau,/offers/harley-davidson-v-rod-vrscdx-v-rod-night-rod-umbau-gasoline-black-1acb9d09-43e8-442b-bd4c-b693473d2c02;
6200,24810,111.0,Ducati Monster 821,04/2016,Gasoline,,Used,,/offers/ducati-monster-821-gasoline-red-b7e352eb-a5fb-4e76-829c-9d81fc90d763;
10500,2800,102.0,Kawasaki Z 1000,04/2016,Gasoline,,Used,,/offers/kawasaki-z-1000-gasoline-green-da227fc3-a976-9f34-e053-0100007ffb56;
8358,0,,Honda CBR 500 R,01/2021,,,New,,/offers/honda-cbr-500-r-black-9b4b4fef-9d12-4840-a721-382211a64321;
14399,300,,Yamaha Niken,09/2020,Gasoline,,Used,850 GT,/offers/yamaha-niken-850-gt-gasoline-grey-9e6badb8-4853-447f-86e8-4743bd773edf;
8700,5500,143.0,Honda CB 1000,03/2018,Gasoline,,Used,,/offers/honda-cb-1000-gasoline-red-3f9262c0-e8a4-ea3c-e053-0100007faf7f;
7195,35384,,BMW F 800 GT,01/2013,Gasoline,,Used,,/offers/bmw-f-800-gt-gasoline-orange-4d2d086c-29ee-4c4a-9468-a8b357e3d11d;
9000,43000,110.0,BMW R 1200 GS,12/2010,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-grey-719cebbe-0c92-f036-e053-0100007f8c0b;
21058,162,,Honda CRF 1100,01/2020,,,New,ADVENTURE SPORTS,/offers/honda-crf-1100-adventure-sports-black-bc8c06b4-8ba9-4370-afc0-6d9c4bfcba12;
10800,12905,11360.0,Suzuki V-Strom 1000,04/2019,Gasoline,,Used,,/offers/suzuki-v-strom-1000-gasoline-black-a4adaf86-4ff3-412b-9bca-fc69c5aa7f2a;
8000,14000,67.0,Harley-Davidson 1200 Custom,03/2004,Gasoline,,Used,,/offers/harley-davidson-1200-custom-gasoline-black-ffed3cc4-1957-de0b-e053-0100007f4316;
6999,35000,135.0,Honda CBF 1000,05/2012,Gasoline,Manual,Used,,/offers/honda-cbf-1000-gasoline-white-0a79a3f7-4d27-4a58-b09b-d738f76b21a2;
9950,12415,53.0,Harley-Davidson Sportster,02/2017,Gasoline,,Used,XL 883R met 1200cc kit!,/offers/harley-davidson-sportster-xl-883r-met-1200cc-kit-gasoline-black-36bec13c-663b-4c28-b569-f08ebe52b3aa;
8700,2125,65.0,Triumph Street Scrambler,12/2019,Gasoline,,Used,premium,/offers/triumph-street-scrambler-premium-gasoline-red-f665f936-7a18-4857-bd34-a6c92b8637cb;
12000,16945,152.0,Ducati Multistrada 1200,09/2015,Gasoline,Manual,Used,,/offers/ducati-multistrada-1200-gasoline-red-71fecfb9-a6f2-a06f-e053-0100007f9ea2;
25790,0,,Ducati,01/2021,,,New,MULTISTRADA V4S,/offers/ducati-others-multistrada-v4s-grey-bae7451f-183e-42e5-a295-06aa81901adb;
12690,100,,Ducati Monster 821,06/2020,Gasoline,Manual,Used,,/offers/ducati-monster-821-gasoline-red-aa56182a-4da4-4d25-8966-60cdf752332d;
13300,0,,KTM,01/2021,,,New,690 ENDURO,/offers/ktm-others-690-enduro-93c20192-200d-4cc4-beac-8a6d35477adf;
9990,13255,91.0,Harley-Davidson XR 1200,03/2011,Gasoline,Manual,Used,,/offers/harley-davidson-xr-1200-gasoline-black-4a301650-0679-48d1-bc4e-423d945607ba;
6695,21567,87.0,Honda CB 650,01/2014,Gasoline,,Used,F ABS,/offers/honda-cb-650-f-abs-gasoline-5b19fa84-2177-4e2a-8c76-ee3c35a98ce4;
12900,59790,125.0,BMW R 1200 GS,08/2015,Gasoline,Manual,Used,COMFORT TOURING DYNAMIC,/offers/bmw-r-1200-gs-comfort-touring-dynamic-gasoline-white-7f12d488-8684-417d-8808-da4c5de47878;
7990,36950,86.0,BMW F 800 GS,05/2013,,Manual,Used,,/offers/bmw-f-800-gs-white-21020843-95f9-45d7-912a-331628645b91;
8849,0,,Kawasaki Versys 650,01/2021,,,New,,/offers/kawasaki-versys-650-grey-367ab47e-855c-426d-bb7a-f23467f85bd4;
10685,60,46.0,Yamaha TMAX SX,10/2020,Gasoline,Automatic,Demonstration,X 530 TMAX,/offers/yamaha-tmax-sx-x-530-tmax-gasoline-blue-0301ec86-ca76-4ac8-9b99-64d0fd3ad0ed;
6250,14329,54.0,Honda NC 750,04/2017,Gasoline,Manual,Used,750XA,/offers/honda-nc-750-750xa-gasoline-red-ebe1a519-d6a3-463c-84fc-caddd7e6be3f;
6990,30840,,Triumph Street Triple R,02/2017,Gasoline,,Used,,/offers/triumph-street-triple-r-gasoline-grey-a77438c9-bdec-4000-b5b5-f19d04981991;
7799,18274,,Honda NC 750,01/2017,,,Used,D INTEGRA,/offers/honda-nc-750-d-integra-black-951df2d2-f3cc-4ced-baca-cea0d0e9b895;
480,13950,367.0,Benelli Pepe,03/2010,Gasoline,,Used,,/offers/benelli-pepe-gasoline-black-bf3d8dc0-a65d-6e20-e053-0100007f03b0;
18900,31000,1.0,Harley-Davidson Electra Glide,12/2009,Gasoline,,Used,,/offers/harley-davidson-electra-glide-gasoline-red-007a34c6-15be-1579-e053-0100007fd215;
8200,86984,,BMW R 1200 GS,06/2010,Gasoline,,Used,,/offers/bmw-r-1200-gs-gasoline-black-fd1b0e87-9b11-4079-9d4c-0e7482291643;
1100,4200,3.0,Aprilia Scarabeo,08/2013,Gasoline,,Used,,/offers/aprilia-scarabeo-gasoline-beige-0e239125-a3f3-483e-9245-2dae16934118;
7000,26500,60.0,BMW C 650,02/2016,Gasoline,Automatic,Used,C 650 Sport,/offers/bmw-c-650-c-650-sport-gasoline-black-1adccde1-08b0-4094-86af-a764efe5ad80;
11790,4758,,Yamaha TMAX 530,03/2018,Gasoline,,Used,DX,/offers/yamaha-tmax-530-dx-gasoline-black-9fffe80b-f315-46c0-b7ba-46bd37287dc7;
